coord_0,coord_1,coord_2,coord_3,coord_4,coord_5,coord_6,coord_7,coord_8,coord_9,coord_10,coord_11,coord_12,coord_13,coord_14,coord_15,coord_16,coord_17,coord_18,coord_19,coord_20,coord_21,coord_22,coord_23,coord_24,coord_25,coord_26,coord_27,coord_28,coord_29,coord_30,coord_31,coord_32,coord_33,coord_34,coord_35,coord_36,coord_37,coord_38,coord_39,coord_40,coord_41,coord_42,coord_43,coord_44,coord_45,coord_46,coord_47,coord_48,coord_49,coord_50,coord_51,coord_52,coord_53,coord_54,coord_55,coord_56,coord_57,coord_58,coord_59,coord_60,coord_61,coord_62,coord_63,coord_64,coord_65,coord_66,coord_67,coord_68,coord_69,coord_70,coord_71,coord_72,coord_73,coord_74,coord_75,coord_76,coord_77,coord_78,coord_79,coord_80,coord_81,coord_82,coord_83,coord_84,coord_85,coord_86,coord_87,coord_88,coord_89,coord_90,coord_91,coord_92,coord_93,coord_94,coord_95,coord_96,coord_97,coord_98,coord_99,coord_100,coord_101,coord_102,coord_103,coord_104,coord_105,coord_106,coord_107,coord_108,coord_109,coord_110,coord_111,coord_112,coord_113,coord_114,coord_115,coord_116,coord_117,coord_118,coord_119,coord_120,coord_121,coord_122,coord_123,coord_124,coord_125,target
0.0,0.0,0.0,0.05562019348144531,-0.03655645251274109,0.00890524690203165,0.11365291476249695,-0.06976348161697388,-0.0010083901679536211,0.15972909331321716,-0.07562637329101562,-0.01672910521574522,0.19806787371635437,-0.07492092251777649,-0.031101666342692624,0.12652623653411865,-0.1496734917163849,-0.013437588650958787,0.2033294141292572,-0.14224961400032043,-0.040215348776655446,0.25360384583473206,-0.135978102684021,-0.05689758616335894,0.29285433888435364,-0.1299443244934082,-0.06608665543444658,0.11537757515907288,-0.1350637674331665,-0.03413803311832453,0.20453783869743347,-0.1357390582561493,-0.06620243745692278,0.25913628935813904,-0.12658926844596863,-0.0797110255325606,0.3027525246143341,-0.1199330985546112,-0.08541382658131624,0.10314035415649414,-0.10329878330230713,-0.053564997341709386,0.17864927649497986,-0.04273301362991333,-0.08031692909844423,0.16011911630630493,-0.009607464075088501,-0.07007179218180681,0.1385529637336731,-0.0030006766319274902,-0.055995723184423696,0.091380774974823,-0.05811622738838196,-0.07300884830601717,0.15503987669944763,-0.013863861560821533,-0.08230809676297213,0.1424371600151062,0.010227799415588379,-0.06575158047326113,0.12422919273376465,0.012751072645187378,-0.050003720399217855,0.0,0.0,0.0,-0.054283738136291504,-0.06453883647918701,0.006032685964299844,-0.07789427042007446,-0.12191221117973328,-0.0035006394787444606,-0.0966910719871521,-0.15519234538078308,-0.018067219079540564,-0.11313378810882568,-0.16805821657180786,-0.03227221664886315,-0.01811617612838745,-0.18218082189559937,-0.015248649538563086,-0.03751319646835327,-0.25509536266326904,-0.03750624579291184,-0.052718162536621094,-0.2994787096977234,-0.05005928573112328,-0.06468594074249268,-0.32822084426879883,-0.05740025338630517,-0.012541413307189941,-0.16294950246810913,-0.03307819810609658,-0.040623247623443604,-0.25262323021888733,-0.0644543513367637,-0.06694447994232178,-0.29234570264816284,-0.08093953576783974,-0.08309555053710938,-0.31781578063964844,-0.08830193129281838,-0.020181655883789062,-0.13202083110809326,-0.049182672769831015,-0.07823139429092407,-0.18601319193840027,-0.07672802803020318,-0.1017637848854065,-0.15641948580741882,-0.07302114811639626,-0.10389858484268188,-0.13310396671295166,-0.06264599111776192,-0.03844386339187622,-0.09523665904998779,-0.06461609599094231,-0.09309875965118408,-0.13048073649406433,-0.07736750391225655,-0.10958129167556763,-0.11534130573272705,-0.06899012324313958,-0.10895997285842896,-0.10057920217514038,-0.05887158286671479,1
0.0,0.0,0.0,0.0582561194896698,-0.03443560004234314,0.009358696111064546,0.1161552369594574,-0.06731045246124268,-0.00015727289888900486,0.1606438159942627,-0.07500162720680237,-0.015624298311252005,0.198025643825531,-0.07564979791641235,-0.029756552136916525,0.12772703170776367,-0.14942505955696106,-0.012380880832154162,0.2046123743057251,-0.14150470495224,-0.03899420850672186,0.254752516746521,-0.13448429107666016,-0.055641942254681,0.29367947578430176,-0.12771356105804443,-0.06484447472490729,0.11646467447280884,-0.13418838381767273,-0.03321967699326933,0.20545440912246704,-0.13422980904579163,-0.0654954915563053,0.26043200492858887,-0.12435176968574524,-0.07949204050697745,0.3042214512825012,-0.1170814037322998,-0.08550772123732031,0.10412225127220154,-0.10183200240135193,-0.052712601206678755,0.17969763278961182,-0.04226979613304138,-0.07958630525268973,0.1614404320716858,-0.007893770933151245,-0.06928093039192618,0.13987162709236145,-0.00033208727836608887,-0.0550306258419937,0.09219223260879517,-0.05634179711341858,-0.07216814958252371,0.15603846311569214,-0.013561397790908813,-0.0813559001008457,0.14409393072128296,0.010946542024612427,-0.06451442890562475,0.12594488263130188,0.014009296894073486,-0.048476275585073836,0.0,0.0,0.0,-0.04989898204803467,-0.06324160099029541,0.005012248605027025,-0.07305008172988892,-0.12172055244445801,-0.0053026881446101015,-0.09378671646118164,-0.15514519810676575,-0.02000059330882209,-0.11432307958602905,-0.16616377234458923,-0.03439694600226062,-0.017260849475860596,-0.18240761756896973,-0.020205489863172943,-0.042958199977874756,-0.2587982416152954,-0.04205131487967151,-0.06384003162384033,-0.3102595806121826,-0.05464775444986003,-0.08212006092071533,-0.34659016132354736,-0.06291647585155147,-0.011364579200744629,-0.16227683424949646,-0.03786721410276073,-0.03768879175186157,-0.25389355421066284,-0.06905177565337794,-0.06383651494979858,-0.3010607957839966,-0.08623387994290965,-0.0813552737236023,-0.333335280418396,-0.09497886480809825,-0.019103407859802246,-0.13030457496643066,-0.05316564770461696,-0.07741737365722656,-0.18686270713806152,-0.07950378539086955,-0.10071557760238647,-0.15657085180282593,-0.07339029343845027,-0.10308927297592163,-0.13272342085838318,-0.062165896911636764,-0.037996649742126465,-0.09297555685043335,-0.06800376953603404,-0.09311479330062866,-0.12873300909996033,-0.0800377312493481,-0.10766828060150146,-0.1131349503993988,-0.06972273768903392,-0.10528421401977539,-0.09884917736053467,-0.05856817917944568,1
0.0,0.0,0.0,0.05900537967681885,-0.03321656584739685,0.009362893640172842,0.11758717894554138,-0.06656870245933533,-6.991103600739734e-05,0.16284942626953125,-0.07495743036270142,-0.015552754984128114,0.20117777585983276,-0.07662007212638855,-0.029558727987932798,0.12851721048355103,-0.1497095823287964,-0.01148988260410988,0.20517265796661377,-0.1424959897994995,-0.03796355100803339,0.25543177127838135,-0.1355748474597931,-0.05460209446482622,0.29435980319976807,-0.12903040647506714,-0.06387459906272852,0.1171858012676239,-0.13514110445976257,-0.03239756124548876,0.2058359980583191,-0.1346348524093628,-0.06474551978044474,0.26072901487350464,-0.12530428171157837,-0.07884756895236933,0.30460822582244873,-0.11838257312774658,-0.08494229289226496,0.10485640168190002,-0.10339289903640747,-0.05204286100797617,0.17930293083190918,-0.04203921556472778,-0.07871917309694254,0.15934360027313232,-0.00992932915687561,-0.06821326585941279,0.13689905405044556,-0.004381358623504639,-0.05397329153947794,0.09319192171096802,-0.05818578600883484,-0.07176519604854548,0.15629437565803528,-0.013229578733444214,-0.08115479024581873,0.14314135909080505,0.010520190000534058,-0.06449402543239557,0.12458956241607666,0.012639462947845459,-0.048591047995614645,0.0,0.0,0.0,-0.056639015674591064,-0.06346499919891357,0.005032709033088167,-0.07844382524490356,-0.12006533145904541,-0.005139688330842773,-0.095569908618927,-0.15477308630943298,-0.02012103826100997,-0.11213994026184082,-0.1740715503692627,-0.03483395681078605,-0.015650451183319092,-0.1841678023338318,-0.016930995809985916,-0.038441002368927,-0.25451937317848206,-0.039782535585715095,-0.05351245403289795,-0.29900825023651123,-0.05350492924745254,-0.06504267454147339,-0.32701072096824646,-0.061411243233038704,-0.009188711643218994,-0.16368019580841064,-0.034101106527401726,-0.03748369216918945,-0.25175225734710693,-0.06555540517265968,-0.06007581949234009,-0.29121893644332886,-0.08235080197746925,-0.0733913779258728,-0.31508713960647583,-0.0898608903616207,-0.016351401805877686,-0.13217544555664062,-0.04956617608959846,-0.07488048076629639,-0.18728643655776978,-0.07732929691965751,-0.09790164232254028,-0.1578701138496399,-0.07382280037100486,-0.10053491592407227,-0.13334709405899048,-0.06355787471230201,-0.03512215614318848,-0.09535813331604004,-0.064378965946986,-0.08983755111694336,-0.1312139630317688,-0.07763852581675224,-0.10698306560516357,-0.11667287349700928,-0.06925505057270698,-0.10765451192855835,-0.10176670551300049,-0.05892782688434295,1
0.0,0.0,0.0,0.06039050221443176,-0.030603885650634766,0.00862786231203927,0.11857345700263977,-0.06309369206428528,-0.0010082820745651588,0.16320112347602844,-0.07247203588485718,-0.01662990300343381,0.20064613223075867,-0.07597854733467102,-0.03066476656482564,0.12886834144592285,-0.1505431830883026,-0.011066800340870486,0.20497563481330872,-0.14376908540725708,-0.037720105036953555,0.2551039755344391,-0.13681650161743164,-0.054610079511860476,0.29402032494544983,-0.1301077902317047,-0.06402281521246778,0.11746129393577576,-0.13678878545761108,-0.03165532498047696,0.20575615763664246,-0.1364254355430603,-0.06423868833468305,0.2605701982975006,-0.12693017721176147,-0.07872783987210141,0.30442747473716736,-0.1195077896118164,-0.08508995769904004,0.10487690567970276,-0.10544002056121826,-0.05112937314794408,0.17927390336990356,-0.04314833879470825,-0.07832114247963773,0.159307062625885,-0.009709686040878296,-0.06810790149853574,0.13681620359420776,-0.002876102924346924,-0.05390522851035939,0.09284922480583191,-0.060253530740737915,-0.07072264550612317,0.15586405992507935,-0.014740794897079468,-0.08053143917010175,0.14297664165496826,0.009727656841278076,-0.06411304919407712,0.12458637356758118,0.012216240167617798,-0.048296263798931705,0.0,0.0,0.0,-0.0528298020362854,-0.05933874845504761,0.0033601374921659044,-0.07584697008132935,-0.11715611815452576,-0.007343761474146504,-0.09575140476226807,-0.1512564718723297,-0.021802927684291262,-0.11625868082046509,-0.16921499371528625,-0.03584884231935348,-0.018208205699920654,-0.18007531762123108,-0.022882326822980303,-0.041949331760406494,-0.25729838013648987,-0.04567378511677589,-0.06265830993652344,-0.30670166015625,-0.05849966904173698,-0.08020848035812378,-0.3408256769180298,-0.06640019765148963,-0.011435270309448242,-0.15973830223083496,-0.03944465270291175,-0.038140058517456055,-0.25340086221694946,-0.07142919799338188,-0.06607508659362793,-0.2976025640964508,-0.08846150090943183,-0.08474588394165039,-0.32709988951683044,-0.09658959260235633,-0.018195748329162598,-0.12838292121887207,-0.05371594553838577,-0.07648402452468872,-0.18518757820129395,-0.08135435482512321,-0.10117536783218384,-0.15600359439849854,-0.07653438797245826,-0.10461050271987915,-0.1323217749595642,-0.06576552739392127,-0.036241352558135986,-0.091594398021698,-0.06744486590872611,-0.09206527471542358,-0.12700119614601135,-0.08100298544417228,-0.10821950435638428,-0.11192479729652405,-0.0718745415474018,-0.10733914375305176,-0.09736180305480957,-0.06119003271709289,1
0.0,0.0,0.0,0.06043505668640137,-0.03215643763542175,0.009721105908511163,0.11857768893241882,-0.06436091661453247,0.0005300808600168239,0.16322797536849976,-0.07271596789360046,-0.014884390878023623,0.20059722661972046,-0.07527178525924683,-0.028790325867475985,0.1284586787223816,-0.15050005912780762,-0.009795681583227633,0.20430558919906616,-0.14389896392822266,-0.035855752425732135,0.253866970539093,-0.1369088888168335,-0.05234037061268282,0.29196697473526,-0.13017791509628296,-0.06147124712401819,0.117320716381073,-0.13592523336410522,-0.03080260847741556,0.20565682649612427,-0.13612735271453857,-0.062368215071501254,0.2598728537559509,-0.12712225317955017,-0.07638179977470827,0.30294281244277954,-0.12022367119789124,-0.08251910378271532,0.10514551401138306,-0.104153573513031,-0.05064695050054979,0.17926302552223206,-0.04315003752708435,-0.07690790017181826,0.1593261957168579,-0.010345309972763062,-0.0667594866924901,0.13692516088485718,-0.004205852746963501,-0.052841202365698337,0.0936133861541748,-0.0588664710521698,-0.07052739431196642,0.1563405692577362,-0.01447361707687378,-0.07963442524010134,0.1432163119316101,0.009509146213531494,-0.06311617513233614,0.12475776672363281,0.011745572090148926,-0.04738862906629038,0.0,0.0,0.0,-0.054384052753448486,-0.06166619062423706,0.004290755249655831,-0.07742708921432495,-0.11867484450340271,-0.00597588264560045,-0.0961032509803772,-0.15279966592788696,-0.02082603111108483,-0.1140550971031189,-0.17056718468666077,-0.035382297478520286,-0.017563343048095703,-0.18151965737342834,-0.01798009745022,-0.0436018705368042,-0.2546328008174896,-0.04067492916425408,-0.06167846918106079,-0.30185288190841675,-0.05410981237133683,-0.07581686973571777,-0.33375924825668335,-0.06205556973060311,-0.011557698249816895,-0.16157454252243042,-0.03492057009776772,-0.03894931077957153,-0.2523685097694397,-0.06648338644941987,-0.06123894453048706,-0.2927861213684082,-0.0832355102821225,-0.07465660572052002,-0.3187241554260254,-0.09057254403074921,-0.01889747381210327,-0.13101831078529358,-0.05009067862471284,-0.07673543691635132,-0.1846863031387329,-0.07789441256960572,-0.09950339794158936,-0.1554415225982666,-0.07438655256470383,-0.10221272706985474,-0.13173654675483704,-0.06397857575854005,-0.03796851634979248,-0.09474450349807739,-0.06469138025482835,-0.09164512157440186,-0.130251944065094,-0.0774803018494481,-0.10860049724578857,-0.11602693796157837,-0.0687326496764058,-0.1096658706665039,-0.10149377584457397,-0.058228754095637214,1
0.0,0.0,0.0,0.05928301811218262,-0.032138675451278687,0.008660701728047115,0.11744540929794312,-0.06430578231811523,-0.0010591349139872364,0.16262421011924744,-0.07255548238754272,-0.016712758065580147,0.20056027173995972,-0.07528486847877502,-0.0308213171823013,0.12791326642036438,-0.1511228084564209,-0.011374458046077507,0.2041742205619812,-0.14413458108901978,-0.03809392762315156,0.25431573390960693,-0.13768422603607178,-0.055080942185043114,0.29318177700042725,-0.13140100240707397,-0.06452991750967385,0.11667677760124207,-0.13644030690193176,-0.03199518036973359,0.20539575815200806,-0.13642963767051697,-0.06482822385561349,0.26024580001831055,-0.12748569250106812,-0.07946166333687188,0.30410265922546387,-0.12088203430175781,-0.0858615928603399,0.1045081615447998,-0.10447636246681213,-0.051453273118852394,0.17893895506858826,-0.043327510356903076,-0.07883656707537057,0.15886446833610535,-0.010745823383331299,-0.0687950023723829,0.13634392619132996,-0.004696935415267944,-0.054676289976953285,0.09277907013893127,-0.05929076671600342,-0.07097678569090249,0.15552973747253418,-0.014823883771896362,-0.08075927880537392,0.14233142137527466,0.009050846099853516,-0.06429694530498864,0.123940110206604,0.011069297790527344,-0.04846740451586129,0.0,0.0,0.0,-0.05193138122558594,-0.06247854232788086,0.003208191799586757,-0.07394558191299438,-0.12130129337310791,-0.008011478963652507,-0.0926709771156311,-0.15597835183143616,-0.022999617304066078,-0.11225014925003052,-0.16926831007003784,-0.037667023982265846,-0.015473365783691406,-0.18228712677955627,-0.024109301190236465,-0.040167391300201416,-0.25943759083747864,-0.04698727190063323,-0.06120723485946655,-0.3103259801864624,-0.06009219869540061,-0.07984733581542969,-0.34592220187187195,-0.0683801723973545,-0.008944511413574219,-0.16091495752334595,-0.04078856765792693,-0.03660571575164795,-0.2531372308731079,-0.07284071579144324,-0.06476497650146484,-0.2994597852230072,-0.08977572902605857,-0.08382540941238403,-0.33085113763809204,-0.09816627487109031,-0.01629507541656494,-0.12881755828857422,-0.05511463343665923,-0.07516533136367798,-0.1860094964504242,-0.08221640720532264,-0.09897691011428833,-0.1566089689731598,-0.07599076911375846,-0.10148227214813232,-0.13279715180397034,-0.06453355684445228,-0.035159289836883545,-0.09202063083648682,-0.06906132682726707,-0.0903170108795166,-0.1293976902961731,-0.08166860326693381,-0.10543698072433472,-0.11429926753044128,-0.07127502843306388,-0.10328137874603271,-0.09962296485900879,-0.05992453082964744,1
0.0,0.0,0.0,0.06086054444313049,-0.02964019775390625,0.007922066904939129,0.11889299750328064,-0.06279259920120239,-0.0019215734737372259,0.16303199529647827,-0.07399311661720276,-0.01755485444482474,0.20038685202598572,-0.0785539448261261,-0.031649585283958004,0.1287657618522644,-0.15113142132759094,-0.011747281469070003,0.20494166016578674,-0.14384311437606812,-0.0383925246369472,0.2550674378871918,-0.13780611753463745,-0.055285423464738415,0.2938559353351593,-0.13206470012664795,-0.0647459136616817,0.1172843873500824,-0.13716399669647217,-0.031979605026208446,0.20585712790489197,-0.13702532649040222,-0.0646490263115993,0.2605842053890228,-0.1279490888118744,-0.07901399902220874,0.3043798506259918,-0.12150013446807861,-0.08525052241202502,0.1047636866569519,-0.10584399104118347,-0.05115609563108592,0.17963194847106934,-0.044653475284576416,-0.07870506069775729,0.15971896052360535,-0.011548817157745361,-0.06874449870701937,0.13714522123336792,-0.005314946174621582,-0.054690762824975536,0.09293407201766968,-0.06090477108955383,-0.07045234314318805,0.15591132640838623,-0.01617160439491272,-0.08076501957293658,0.14284086227416992,0.007986009120941162,-0.06476226023551135,0.12429338693618774,0.009908229112625122,-0.04924425802346377,0.0,0.0,0.0,-0.05701184272766113,-0.06263566017150879,0.004108533080085408,-0.07809782028198242,-0.1196327805519104,-0.006928478550747741,-0.09527349472045898,-0.15476050972938538,-0.022631743640289415,-0.11193013191223145,-0.17336493730545044,-0.0381437947010852,-0.017246246337890625,-0.1877976357936859,-0.019258128196582902,-0.04416549205780029,-0.2571026384830475,-0.04315076367615234,-0.06076329946517944,-0.30279189348220825,-0.05809485511539947,-0.07289773225784302,-0.33233338594436646,-0.06718670921085845,-0.009871900081634521,-0.1659296452999115,-0.0362783406829692,-0.03886914253234863,-0.25361546874046326,-0.06861809985397826,-0.061277568340301514,-0.29497623443603516,-0.08710231976269256,-0.07374101877212524,-0.32016992568969727,-0.09633357422111999,-0.01654815673828125,-0.13284781575202942,-0.05138716818450462,-0.07449650764465332,-0.1867421269416809,-0.07857654587982665,-0.09821289777755737,-0.15782985091209412,-0.07426248090027343,-0.10140848159790039,-0.1345055103302002,-0.06397586660145294,-0.03473705053329468,-0.09490710496902466,-0.06607558177469741,-0.08924645185470581,-0.1302701234817505,-0.07851259754656326,-0.10705512762069702,-0.11698749661445618,-0.06959370867966186,-0.10881054401397705,-0.10354900360107422,-0.059190563575015176,1
0.0,0.0,0.0,0.06325280666351318,-0.026989609003067017,0.007721255278681838,0.12042683362960815,-0.060565829277038574,-0.0023947269874611266,0.16302141547203064,-0.07561230659484863,-0.018234071110839523,0.20014125108718872,-0.08412843942642212,-0.032476543237919486,0.12830355763435364,-0.15254554152488708,-0.01245632653450457,0.2048323154449463,-0.14621511101722717,-0.03948330392455546,0.2551341652870178,-0.14002123475074768,-0.056676766624207175,0.2940710186958313,-0.13413983583450317,-0.06633474191045252,0.11675655841827393,-0.13855403661727905,-0.03269502033805338,0.2057936191558838,-0.13916823267936707,-0.06595699002360789,0.26056724786758423,-0.129784494638443,-0.08047811200236765,0.3044184446334839,-0.12318834662437439,-0.08677593876933543,0.10429006814956665,-0.10700303316116333,-0.05182898675417391,0.17931127548217773,-0.04580378532409668,-0.07955049981688944,0.15869590640068054,-0.01328963041305542,-0.06901484241103617,0.13566440343856812,-0.00752490758895874,-0.05464045589184252,0.09246182441711426,-0.0619315505027771,-0.0711170758805224,0.15506765246391296,-0.018150687217712402,-0.08142899235105006,0.1418876051902771,0.005988359451293945,-0.06492546459054438,0.12338855862617493,0.008063644170761108,-0.04907198881124941,0.0,0.0,0.0,-0.056066274642944336,-0.061710357666015625,0.002895646169349675,-0.07832306623458862,-0.11911261081695557,-0.0077243718322961286,-0.09516876935958862,-0.1541801393032074,-0.02252232525540876,-0.11031019687652588,-0.17004919052124023,-0.03667177502109098,-0.01619696617126465,-0.18329373002052307,-0.01934032943142938,-0.03660249710083008,-0.2554839253425598,-0.04260703418447065,-0.05329829454421997,-0.30006805062294006,-0.05613499004437017,-0.06653976440429688,-0.328050434589386,-0.06417322401000547,-0.008668065071105957,-0.16212573647499084,-0.03581333775116491,-0.036304771900177,-0.2512483596801758,-0.06948195640040922,-0.06110435724258423,-0.2901809811592102,-0.08749372754289197,-0.07532382011413574,-0.3137075901031494,-0.0955461734910159,-0.015216648578643799,-0.13020959496498108,-0.05051529277159261,-0.074104905128479,-0.1842259168624878,-0.07935764137698698,-0.09801393747329712,-0.15469065308570862,-0.07537429276897001,-0.1000853180885315,-0.13105177879333496,-0.06451618913604307,-0.032910287380218506,-0.0935283899307251,-0.06478148940993833,-0.08920943737030029,-0.128537118434906,-0.07807132098866987,-0.10525798797607422,-0.11347141861915588,-0.06926841530992078,-0.10375148057937622,-0.09916990995407104,-0.058641950227752204,1
0.0,0.0,0.0,0.06350144743919373,-0.027324795722961426,0.008443728800045847,0.12108761072158813,-0.06104883551597595,-0.0007144060096493376,0.16325891017913818,-0.07553529739379883,-0.015787424740267397,0.19939634203910828,-0.08308917284011841,-0.02939416303939879,0.12959441542625427,-0.1513245403766632,-0.010427622345162035,0.20510831475257874,-0.14439794421195984,-0.03653382718272269,0.254856139421463,-0.13825395703315735,-0.05312092810578406,0.2932189404964447,-0.1324550211429596,-0.06243607982702315,0.11798647046089172,-0.1375657618045807,-0.03073284238286078,0.20636698603630066,-0.1373467743396759,-0.06267035215802252,0.26073530316352844,-0.12814363837242126,-0.07689988076396048,0.3041969835758209,-0.12134549021720886,-0.08318019121594489,0.1054455041885376,-0.10627475380897522,-0.050000617501211764,0.17984634637832642,-0.044871002435684204,-0.07710008531518042,0.15988940000534058,-0.011812716722488403,-0.06749231576628745,0.1374031901359558,-0.0055570900440216064,-0.05388663544960082,0.09380003809928894,-0.061176598072052,-0.06933014303155005,0.15623730421066284,-0.017105549573898315,-0.07957945227332175,0.14331689476966858,0.007398396730422974,-0.06389294773049414,0.12499231100082397,0.009534478187561035,-0.048732465353680254,0.0,0.0,0.0,-0.05312114953994751,-0.06278777122497559,0.005638989931185279,-0.07609981298446655,-0.12047791481018066,-0.00420471249685761,-0.0953626036643982,-0.15431201457977295,-0.0187331933209407,-0.1134558916091919,-0.16888469457626343,-0.03292281847984668,-0.016978859901428223,-0.18150341510772705,-0.017681705919812885,-0.040448904037475586,-0.2550468444824219,-0.040457527307580676,-0.057302772998809814,-0.30038565397262573,-0.0535812407413232,-0.07049804925918579,-0.33002185821533203,-0.06136063036115047,-0.010257303714752197,-0.1608283817768097,-0.035445886818479266,-0.0365828275680542,-0.2511128783226013,-0.06819832619817134,-0.05952972173690796,-0.29079392552375793,-0.085412058202337,-0.0728718638420105,-0.3151974678039551,-0.09288896915109035,-0.017114877700805664,-0.12992778420448303,-0.05121190768272754,-0.07531344890594482,-0.18596571683883667,-0.07922008928449031,-0.09932100772857666,-0.15635725855827332,-0.07470204230935451,-0.101970374584198,-0.1325467824935913,-0.06353659477622386,-0.0351567268371582,-0.09378629922866821,-0.06630968597323772,-0.09158766269683838,-0.13048231601715088,-0.07889999744088527,-0.10781830549240112,-0.11515602469444275,-0.0695467918792474,-0.10659682750701904,-0.10028648376464844,-0.05858387720377323,1
0.0,0.0,0.0,0.05840286612510681,-0.03354138135910034,0.008065728153781038,0.11542132496833801,-0.06759345531463623,-0.0019353867650693246,0.15894347429275513,-0.07930377125740051,-0.017682025525971312,0.1953067183494568,-0.08459505438804626,-0.03199993291894998,0.12757033109664917,-0.15148302912712097,-0.01242294473598804,0.20475143194198608,-0.14457371830940247,-0.039271245096131224,0.25463253259658813,-0.1376056969165802,-0.05617786789338197,0.29319876432418823,-0.13109257817268372,-0.06552524710099306,0.11624273657798767,-0.13614362478256226,-0.03284175539414491,0.20665496587753296,-0.1380852460861206,-0.06456873411337938,0.26080322265625,-0.12781327962875366,-0.07784078115622606,0.3042449355125427,-0.12052500247955322,-0.08336245859067049,0.10413846373558044,-0.10359400510787964,-0.05224634179870691,0.17947345972061157,-0.04411822557449341,-0.07905584419171419,0.15772941708564758,-0.01358485221862793,-0.06877497429053392,0.13436979055404663,-0.010250598192214966,-0.054782213960095305,0.09244820475578308,-0.057889342308044434,-0.07173579776684846,0.15544834733009338,-0.014846742153167725,-0.08149516427914705,0.14041295647621155,0.007574588060379028,-0.0649411886374196,0.12100088596343994,0.00716477632522583,-0.0492386765221795,0.0,0.0,0.0,-0.05356264114379883,-0.0588417649269104,0.002497066431175199,-0.07677501440048218,-0.11619144678115845,-0.007486469424833331,-0.0956951379776001,-0.15040752291679382,-0.0215972585934594,-0.11414331197738647,-0.1663830578327179,-0.03502830475153473,-0.018440723419189453,-0.18230560421943665,-0.017665399085302624,-0.04317432641983032,-0.2564074695110321,-0.039829853768964085,-0.061454594135284424,-0.30543553829193115,-0.05300973340453652,-0.07631385326385498,-0.3387698531150818,-0.06109585225166825,-0.012025177478790283,-0.16387131810188293,-0.03358563020410088,-0.0404430627822876,-0.25325503945350647,-0.06522855519833115,-0.06624370813369751,-0.2983226776123047,-0.08307897656740693,-0.08285963535308838,-0.32827049493789673,-0.0914287453848317,-0.01883465051651001,-0.13338008522987366,-0.0477905420917466,-0.0778118371963501,-0.18402215838432312,-0.07546498983683136,-0.1002550721168518,-0.15306425094604492,-0.07155519336046723,-0.10205817222595215,-0.12909787893295288,-0.06093936398210076,-0.03692519664764404,-0.09710901975631714,-0.06172579139055756,-0.09217816591262817,-0.12846747040748596,-0.07491517424168137,-0.10773110389709473,-0.1122804582118988,-0.06623103081764725,-0.10640734434127808,-0.09799236059188843,-0.05565500616611985,1
0.0,0.0,0.0,0.056869328022003174,-0.03774169087409973,0.010396899334409682,0.11389169096946716,-0.07176074385643005,0.0014995786177678383,0.15796059370040894,-0.0803787112236023,-0.013565019094130548,0.19460511207580566,-0.08216774463653564,-0.027152086929163488,0.12828320264816284,-0.1491774022579193,-0.01124883940883592,0.20469623804092407,-0.14299333095550537,-0.03731995014913991,0.2541673183441162,-0.13647115230560303,-0.053052991018375906,0.29213523864746094,-0.12949368357658386,-0.06152928559549764,0.11751529574394226,-0.13364997506141663,-0.0323245407498689,0.2064586877822876,-0.1338626742362976,-0.06480949311026052,0.2608778476715088,-0.1253557801246643,-0.07878499417074636,0.3041309118270874,-0.11842712759971619,-0.08459789244898275,0.1053985059261322,-0.10142508149147034,-0.05192562876709417,0.17859980463981628,-0.039802879095077515,-0.07850666283138708,0.15931200981140137,-0.00843733549118042,-0.06840705810554937,0.13772937655448914,-0.003370046615600586,-0.05430125011571363,0.09368285536766052,-0.055953025817871094,-0.07142271040447667,0.15609866380691528,-0.012023627758026123,-0.08045306740768865,0.14361965656280518,0.010486692190170288,-0.06396459727056936,0.1256352961063385,0.01148340106010437,-0.048161923275074514,0.0,0.0,0.0,-0.051289916038513184,-0.06057339906692505,0.002927651654033525,-0.07495343685150146,-0.11875051259994507,-0.007537452478857176,-0.09423500299453735,-0.1528506875038147,-0.021973179162444012,-0.11279797554016113,-0.1657620668411255,-0.035868044451774495,-0.015701591968536377,-0.18149283528327942,-0.01957476648777856,-0.04013091325759888,-0.256864994764328,-0.04243320922643079,-0.059546470642089844,-0.30555814504623413,-0.05567496220857038,-0.07546365261077881,-0.33861804008483887,-0.06372401441723241,-0.009896337985992432,-0.16190528869628906,-0.03595589797288312,-0.03979229927062988,-0.2537394165992737,-0.0677419337192191,-0.066936194896698,-0.29752302169799805,-0.08480403150707616,-0.08459746837615967,-0.3267030715942383,-0.09262994255215062,-0.017682313919067383,-0.13065895438194275,-0.05054444770604505,-0.0767526626586914,-0.18313485383987427,-0.07847781057745351,-0.09881919622421265,-0.15242546796798706,-0.07439492221266164,-0.10024374723434448,-0.12865525484085083,-0.06369193966776265,-0.036533474922180176,-0.09410101175308228,-0.06473026748091115,-0.09164643287658691,-0.12662053108215332,-0.0780706885018958,-0.10697120428085327,-0.11018288135528564,-0.06932617302328481,-0.10554087162017822,-0.09581828117370605,-0.05882024715930356,1
